gate,run,num_qubits,depth,size,exec_time_sec,error_rate,fidelity,energy_consumption_mJ,quantum_volume,depolarization_rate,noise_rate,noise_model_used
CNOT,690,2,2,3,0.00264263153076171,0,1,2,4,0.05,0.05,No
CNOT,691,2,2,3,0.00249719619750976,0,1,2,4,0.05,0.05,No
CNOT,692,2,2,3,0.00261545181274414,0,1,2,4,0.05,0.05,No
CNOT,693,2,2,3,0.00252628326416015,0,1,2,4,0.05,0.05,No
CNOT,694,2,2,3,0.00261116027832031,0,1,2,4,0.05,0.05,No
CNOT,695,2,2,3,0.00255036354064941,0,1,2,4,0.05,0.05,No
CNOT,696,2,2,3,0.00257110595703125,0,1,2,4,0.05,0.05,No
CNOT,697,2,2,3,0.0025951862335205,0,1,2,4,0.05,0.05,No
CNOT,698,2,2,3,0.00259947776794433,0,1,2,4,0.05,0.05,No
CNOT,699,2,2,3,0.00251340866088867,0,1,2,4,0.05,0.05,No
CNOT,700,2,2,3,0.0025482177734375,0,1,2,4,0.05,0.05,No
CNOT,701,2,2,3,0.00256872177124023,0,1,2,4,0.05,0.05,No
CNOT,702,2,2,3,0.0026712417602539,0,1,2,4,0.05,0.05,No
CNOT,703,2,2,3,0.00252866744995117,0,1,2,4,0.05,0.05,No
CNOT,704,2,2,3,0.00246524810791015,0,1,2,4,0.05,0.05,No
CNOT,705,2,2,3,0.00254344940185546,0,1,2,4,0.05,0.05,No
CNOT,706,2,2,3,0.00245881080627441,0,1,2,4,0.05,0.05,No
CNOT,707,2,2,3,0.0025489330291748,0,1,2,4,0.05,0.05,No
CNOT,708,2,2,3,0.00254654884338378,0,1,2,4,0.05,0.05,No
CNOT,709,2,2,3,0.00257706642150878,0,1,2,4,0.05,0.05,No
CNOT,710,2,2,3,0.00249052047729492,0,1,2,4,0.05,0.05,No
CNOT,711,2,2,3,0.00257110595703125,0,1,2,4,0.05,0.05,No
CNOT,712,2,2,3,0.00252938270568847,0,1,2,4,0.05,0.05,No
CNOT,713,2,2,3,0.00251960754394531,0,1,2,4,0.05,0.05,No
CNOT,714,2,2,3,0.00260281562805175,0,1,2,4,0.05,0.05,No
CNOT,715,2,2,3,0.00252032279968261,0,1,2,4,0.05,0.05,No
CNOT,716,2,2,3,0.00250935554504394,0,1,2,4,0.05,0.05,No
CNOT,717,2,2,3,0.00267410278320312,0,1,2,4,0.05,0.05,No
CNOT,718,2,2,3,0.00249266624450683,0,1,2,4,0.05,0.05,No
CNOT,719,2,2,3,0.00264906883239746,0,1,2,4,0.05,0.05,No
CNOT,720,2,2,3,0.00267887115478515,0,1,2,4,0.05,0.05,No
CNOT,721,2,2,3,0.00255799293518066,0,1,2,4,0.05,0.05,No
CNOT,722,2,2,3,0.00451135635375976,0,1,2,4,0.05,0.05,No
CNOT,723,2,2,3,0.00255727767944335,0,1,2,4,0.05,0.05,No
CNOT,724,2,2,3,0.00253677368164062,0,1,2,4,0.05,0.05,No
CNOT,725,2,2,3,0.00261616706848144,0,1,2,4,0.05,0.05,No
CNOT,726,2,2,3,0.00263953208923339,0,1,2,4,0.05,0.05,No
CNOT,727,2,2,3,0.00256156921386718,0,1,2,4,0.05,0.05,No
CNOT,728,2,2,3,0.00257110595703125,0,1,2,4,0.05,0.05,No
CNOT,729,2,2,3,0.0025789737701416,0,1,2,4,0.05,0.05,No
CNOT,730,2,2,3,0.00257563591003417,0,1,2,4,0.05,0.05,No
CNOT,731,2,2,3,0.00253748893737792,0,1,2,4,0.05,0.05,No
CNOT,732,2,2,3,0.00254535675048828,0,1,2,4,0.05,0.05,No
CNOT,733,2,2,3,0.00257706642150878,0,1,2,4,0.05,0.05,No
CNOT,734,2,2,3,0.00254178047180175,0,1,2,4,0.05,0.05,No
CNOT,735,2,2,3,0.00257039070129394,0,1,2,4,0.05,0.05,No
CNOT,736,2,2,3,0.00251936912536621,0,1,2,4,0.05,0.05,No
CNOT,737,2,2,3,0.00249266624450683,0,1,2,4,0.05,0.05,No
CNOT,738,2,2,3,0.00255179405212402,0,1,2,4,0.05,0.05,No
CNOT,739,2,2,3,0.00250935554504394,0,1,2,4,0.05,0.05,No
CNOT,740,2,2,3,0.00269961357116699,0,1,2,4,0.05,0.05,No
CNOT,741,2,2,3,0.00253891944885253,0,1,2,4,0.05,0.05,No
CNOT,742,2,2,3,0.00249528884887695,0,1,2,4,0.05,0.05,No
CNOT,743,2,2,3,0.00250792503356933,0,1,2,4,0.05,0.05,No
CNOT,744,2,2,3,0.00264501571655273,0,1,2,4,0.05,0.05,No
CNOT,745,2,2,3,0.00250816345214843,0,1,2,4,0.05,0.05,No
CNOT,746,2,2,3,0.00244545936584472,0,1,2,4,0.05,0.05,No
CNOT,747,2,2,3,0.00249123573303222,0,1,2,4,0.05,0.05,No
CNOT,748,2,2,3,0.00256800651550292,0,1,2,4,0.05,0.05,No
CNOT,749,2,2,3,0.00254988670349121,0,1,2,4,0.05,0.05,No
CNOT,750,2,2,3,0.00260353088378906,0,1,2,4,0.05,0.05,No
CNOT,751,2,2,3,0.00255227088928222,0,1,2,4,0.05,0.05,No
CNOT,752,2,2,3,0.00261425971984863,0,1,2,4,0.05,0.05,No
CNOT,753,2,2,3,0.00252294540405273,0,1,2,4,0.05,0.05,No
CNOT,754,2,2,3,0.00254797935485839,0,1,2,4,0.05,0.05,No
CNOT,755,2,2,3,0.00250649452209472,0,1,2,4,0.05,0.05,No
CNOT,756,2,2,3,0.00250101089477539,0,1,2,4,0.05,0.05,No
CNOT,757,2,2,3,0.0036633014678955,0,1,2,4,0.05,0.05,No
CNOT,758,2,2,3,0.0025033950805664,0,1,2,4,0.05,0.05,No
CNOT,759,2,2,3,0.00253868103027343,0,1,2,4,0.05,0.05,No
CNOT,760,2,2,3,0.00252485275268554,0,1,2,4,0.05,0.05,No
CNOT,761,2,2,3,0.00259089469909667,0,1,2,4,0.05,0.05,No
CNOT,762,2,2,3,0.00249004364013671,0,1,2,4,0.05,0.05,No
CNOT,763,2,2,3,0.00252985954284667,0,1,2,4,0.05,0.05,No
CNOT,764,2,2,3,0.00250482559204101,0,1,2,4,0.05,0.05,No
CNOT,765,2,2,3,0.00260424613952636,0,1,2,4,0.05,0.05,No
CNOT,766,2,2,3,0.00257086753845214,0,1,2,4,0.05,0.05,No
CNOT,767,2,2,3,0.00265717506408691,0,1,2,4,0.05,0.05,No
CNOT,768,2,2,3,0.00265836715698242,0,1,2,4,0.05,0.05,No
CNOT,769,2,2,3,0.0025796890258789,0,1,2,4,0.05,0.05,No
CNOT,770,2,2,3,0.00259089469909667,0,1,2,4,0.05,0.05,No
CNOT,771,2,2,3,0.00266718864440917,0,1,2,4,0.05,0.05,No
CNOT,772,2,2,3,0.00261664390563964,0,1,2,4,0.05,0.05,No
CNOT,773,2,2,3,0.00251388549804687,0,1,2,4,0.05,0.05,No
CNOT,774,2,2,3,0.00262951850891113,0,1,2,4,0.05,0.05,No
CNOT,775,2,2,3,0.00264573097229003,0,1,2,4,0.05,0.05,No
CNOT,776,2,2,3,0.00258255004882812,0,1,2,4,0.05,0.05,No
CNOT,777,2,2,3,0.00259041786193847,0,1,2,4,0.05,0.05,No
CNOT,778,2,2,3,0.0025951862335205,0,1,2,4,0.05,0.05,No
CNOT,779,2,2,3,0.00250768661499023,0,1,2,4,0.05,0.05,No
CNOT,780,2,2,3,0.00407171249389648,0,1,2,4,0.05,0.05,No
CNOT,781,2,2,3,0.00273370742797851,0,1,2,4,0.05,0.05,No
CNOT,782,2,2,3,0.00259876251220703,0,1,2,4,0.05,0.05,No
CNOT,783,2,2,3,0.00257015228271484,0,1,2,4,0.05,0.05,No
CNOT,784,2,2,3,0.00262689590454101,0,1,2,4,0.05,0.05,No
CNOT,785,2,2,3,0.0026099681854248,0,1,2,4,0.05,0.05,No
CNOT,786,2,2,3,0.00262188911437988,0,1,2,4,0.05,0.05,No
CNOT,787,2,2,3,0.00255799293518066,0,1,2,4,0.05,0.05,No
CNOT,788,2,2,3,0.00866675376892089,0,1,2,4,0.05,0.05,No
CNOT,789,2,2,3,0.00481939315795898,0,1,2,4,0.05,0.05,No
CNOT,790,2,2,3,0.00338935852050781,0,1,2,4,0.05,0.05,No
CNOT,791,2,2,3,0.0075993537902832,0,1,2,4,0.05,0.05,No
CNOT,792,2,2,3,0.00570297241210937,0,1,2,4,0.05,0.05,No
CNOT,793,2,2,3,0.00483202934265136,0,1,2,4,0.05,0.05,No
CNOT,794,2,2,3,0.00862669944763183,0,1,2,4,0.05,0.05,No
CNOT,795,2,2,3,0.00547075271606445,0,1,2,4,0.05,0.05,No
CNOT,796,2,2,3,0.00745439529418945,0,1,2,4,0.05,0.05,No
CNOT,797,2,2,3,0.00722575187683105,0,1,2,4,0.05,0.05,No
CNOT,798,2,2,3,0.00751852989196777,0,1,2,4,0.05,0.05,No
CNOT,799,2,2,3,0.009232759475708,0,1,2,4,0.05,0.05,No
CNOT,800,2,2,3,0.00892877578735351,0,1,2,4,0.05,0.05,No
CNOT,801,2,2,3,0.00552606582641601,0,1,2,4,0.05,0.05,No
CNOT,802,2,2,3,0.00768876075744628,0,1,2,4,0.05,0.05,No
CNOT,803,2,2,3,0.00663185119628906,0,1,2,4,0.05,0.05,No
CNOT,804,2,2,3,0.00270485877990722,0,1,2,4,0.05,0.05,No
CNOT,805,2,2,3,0.00261759757995605,0,1,2,4,0.05,0.05,No
CNOT,806,2,2,3,0.00267910957336425,0,1,2,4,0.05,0.05,No
CNOT,807,2,2,3,0.00260829925537109,0,1,2,4,0.05,0.05,No
CNOT,808,2,2,3,0.00264906883239746,0,1,2,4,0.05,0.05,No
CNOT,809,2,2,3,0.00260376930236816,0,1,2,4,0.05,0.05,No
CNOT,810,2,2,3,0.00260066986083984,0,1,2,4,0.05,0.05,No
CNOT,811,2,2,3,0.00270557403564453,0,1,2,4,0.05,0.05,No
CNOT,812,2,2,3,0.00255417823791503,0,1,2,4,0.05,0.05,No
CNOT,813,2,2,3,0.00256705284118652,0,1,2,4,0.05,0.05,No
CNOT,814,2,2,3,0.00253081321716308,0,1,2,4,0.05,0.05,No
CNOT,815,2,2,3,0.00255751609802246,0,1,2,4,0.05,0.05,No
CNOT,816,2,2,3,0.00250887870788574,0,1,2,4,0.05,0.05,No
CNOT,817,2,2,3,0.00263476371765136,0,1,2,4,0.05,0.05,No
CNOT,818,2,2,3,0.0026106834411621,0,1,2,4,0.05,0.05,No
CNOT,819,2,2,3,0.00260210037231445,0,1,2,4,0.05,0.05,No
CNOT,820,2,2,3,0.00254654884338378,0,1,2,4,0.05,0.05,No
CNOT,821,2,2,3,0.00261783599853515,0,1,2,4,0.05,0.05,No
CNOT,822,2,2,3,0.00258207321166992,0,1,2,4,0.05,0.05,No
CNOT,823,2,2,3,0.00258398056030273,0,1,2,4,0.05,0.05,No
CNOT,824,2,2,3,0.00265669822692871,0,1,2,4,0.05,0.05,No
CNOT,825,2,2,3,0.00257229804992675,0,1,2,4,0.05,0.05,No
CNOT,826,2,2,3,0.00260043144226074,0,1,2,4,0.05,0.05,No
CNOT,827,2,2,3,0.00253653526306152,0,1,2,4,0.05,0.05,No
CNOT,828,2,2,3,0.0026249885559082,0,1,2,4,0.05,0.05,No
CNOT,829,2,2,3,0.00255703926086425,0,1,2,4,0.05,0.05,No
CNOT,830,2,2,3,0.00248599052429199,0,1,2,4,0.05,0.05,No
CNOT,831,2,2,3,0.00257039070129394,0,1,2,4,0.05,0.05,No
CNOT,832,2,2,3,0.00257420539855957,0,1,2,4,0.05,0.05,No
CNOT,833,2,2,3,0.00253486633300781,0,1,2,4,0.05,0.05,No
CNOT,834,2,2,3,0.00248384475708007,0,1,2,4,0.05,0.05,No
CNOT,835,2,2,3,0.00249910354614257,0,1,2,4,0.05,0.05,No
CNOT,836,2,2,3,0.00247001647949218,0,1,2,4,0.05,0.05,No
CNOT,837,2,2,3,0.00253033638000488,0,1,2,4,0.05,0.05,No
CNOT,838,2,2,3,0.00256514549255371,0,1,2,4,0.05,0.05,No
CNOT,839,2,2,3,0.00255513191223144,0,1,2,4,0.05,0.05,No
CNOT,840,2,2,3,0.0025191307067871,0,1,2,4,0.05,0.05,No
CNOT,841,2,2,3,0.00260472297668457,0,1,2,4,0.05,0.05,No
CNOT,842,2,2,3,0.00249958038330078,0,1,2,4,0.05,0.05,No
CNOT,843,2,2,3,0.00247073173522949,0,1,2,4,0.05,0.05,No
CNOT,844,2,2,3,0.0025334358215332,0,1,2,4,0.05,0.05,No
CNOT,845,2,2,3,0.00257635116577148,0,1,2,4,0.05,0.05,No
CNOT,846,2,2,3,0.00254297256469726,0,1,2,4,0.05,0.05,No
CNOT,847,2,2,3,0.0026407241821289,0,1,2,4,0.05,0.05,No
CNOT,848,2,2,3,0.00257229804992675,0,1,2,4,0.05,0.05,No
CNOT,849,2,2,3,0.00254106521606445,0,1,2,4,0.05,0.05,No
CNOT,850,2,2,3,0.00248956680297851,0,1,2,4,0.05,0.05,No
CNOT,851,2,2,3,0.00249481201171875,0,1,2,4,0.05,0.05,No
CNOT,852,2,2,3,0.00247430801391601,0,1,2,4,0.05,0.05,No
CNOT,853,2,2,3,0.0025792121887207,0,1,2,4,0.05,0.05,No
CNOT,854,2,2,3,0.00243330001831054,0,1,2,4,0.05,0.05,No
CNOT,855,2,2,3,0.00253105163574218,0,1,2,4,0.05,0.05,No
CNOT,856,2,2,3,0.00246024131774902,0,1,2,4,0.05,0.05,No
CNOT,857,2,2,3,0.00246071815490722,0,1,2,4,0.05,0.05,No
CNOT,858,2,2,3,0.00251650810241699,0,1,2,4,0.05,0.05,No
CNOT,859,2,2,3,0.00265312194824218,0,1,2,4,0.05,0.05,No
CNOT,860,2,2,3,0.00253152847290039,0,1,2,4,0.05,0.05,No
CNOT,861,2,2,3,0.00260210037231445,0,1,2,4,0.05,0.05,No
CNOT,862,2,2,3,0.00260400772094726,0,1,2,4,0.05,0.05,No
CNOT,863,2,2,3,0.00253272056579589,0,1,2,4,0.05,0.05,No
CNOT,864,2,2,3,0.00260901451110839,0,1,2,4,0.05,0.05,No
CNOT,865,2,2,3,0.00262689590454101,0,1,2,4,0.05,0.05,No
CNOT,866,2,2,3,0.00259804725646972,0,1,2,4,0.05,0.05,No
CNOT,867,2,2,3,0.00257658958435058,0,1,2,4,0.05,0.05,No
CNOT,868,2,2,3,0.00252461433410644,0,1,2,4,0.05,0.05,No
CNOT,869,2,2,3,0.00252938270568847,0,1,2,4,0.05,0.05,No
CNOT,870,2,2,3,0.00252270698547363,0,1,2,4,0.05,0.05,No
CNOT,871,2,2,3,0.00256085395812988,0,1,2,4,0.05,0.05,No
CNOT,872,2,2,3,0.00255537033081054,0,1,2,4,0.05,0.05,No
CNOT,873,2,2,3,0.00260591506958007,0,1,2,4,0.05,0.05,No
CNOT,874,2,2,3,0.00250864028930664,0,1,2,4,0.05,0.05,No
CNOT,875,2,2,3,0.00260496139526367,0,1,2,4,0.05,0.05,No
CNOT,876,2,2,3,0.00256085395812988,0,1,2,4,0.05,0.05,No
CNOT,877,2,2,3,0.00250053405761718,0,1,2,4,0.05,0.05,No
CNOT,878,2,2,3,0.00256538391113281,0,1,2,4,0.05,0.05,No
CNOT,879,2,2,3,0.00252413749694824,0,1,2,4,0.05,0.05,No
CNOT,880,2,2,3,0.0025942325592041,0,1,2,4,0.05,0.05,No
CNOT,881,2,2,3,0.00252771377563476,0,1,2,4,0.05,0.05,No
CNOT,882,2,2,3,0.00259256362915039,0,1,2,4,0.05,0.05,No
CNOT,883,2,2,3,0.00256896018981933,0,1,2,4,0.05,0.05,No
CNOT,884,2,2,3,0.00263500213623046,0,1,2,4,0.05,0.05,No
CNOT,885,2,2,3,0.00250434875488281,0,1,2,4,0.05,0.05,No
CNOT,886,2,2,3,0.0025641918182373,0,1,2,4,0.05,0.05,No
CNOT,887,2,2,3,0.00267934799194335,0,1,2,4,0.05,0.05,No
CNOT,888,2,2,3,0.00258040428161621,0,1,2,4,0.05,0.05,No
CNOT,889,2,2,3,0.00256943702697753,0,1,2,4,0.05,0.05,No
CNOT,890,2,2,3,0.00255179405212402,0,1,2,4,0.05,0.05,No
CNOT,891,2,2,3,0.00255203247070312,0,1,2,4,0.05,0.05,No
CNOT,892,2,2,3,0.00254988670349121,0,1,2,4,0.05,0.05,No
CNOT,893,2,2,3,0.00256919860839843,0,1,2,4,0.05,0.05,No
CNOT,894,2,2,3,0.00254774093627929,0,1,2,4,0.05,0.05,No
CNOT,895,2,2,3,0.0025181770324707,0,1,2,4,0.05,0.05,No
CNOT,896,2,2,3,0.00262260437011718,0,1,2,4,0.05,0.05,No
CNOT,897,2,2,3,0.00254058837890625,0,1,2,4,0.05,0.05,No
CNOT,898,2,2,3,0.00257253646850585,0,1,2,4,0.05,0.05,No
CNOT,899,2,2,3,0.00251126289367675,0,1,2,4,0.05,0.05,No
CNOT,900,2,2,3,0.00281977653503417,0,1,2,4,0.05,0.05,No
CNOT,901,2,2,3,0.0024876594543457,0,1,2,4,0.05,0.05,No
CNOT,902,2,2,3,0.00258922576904296,0,1,2,4,0.05,0.05,No
CNOT,903,2,2,3,0.00253915786743164,0,1,2,4,0.05,0.05,No
CNOT,904,2,2,3,0.00259900093078613,0,1,2,4,0.05,0.05,No
CNOT,905,2,2,3,0.00253915786743164,0,1,2,4,0.05,0.05,No
CNOT,906,2,2,3,0.00253915786743164,0,1,2,4,0.05,0.05,No
CNOT,907,2,2,3,0.00242853164672851,0,1,2,4,0.05,0.05,No
CNOT,908,2,2,3,0.00255680084228515,0,1,2,4,0.05,0.05,No
CNOT,909,2,2,3,0.00253152847290039,0,1,2,4,0.05,0.05,No
CNOT,910,2,2,3,0.00485587120056152,0,1,2,4,0.05,0.05,No
CNOT,911,2,2,3,0.00249361991882324,0,1,2,4,0.05,0.05,No
CNOT,912,2,2,3,0.00248980522155761,0,1,2,4,0.05,0.05,No
CNOT,913,2,2,3,0.0025341510772705,0,1,2,4,0.05,0.05,No
CNOT,914,2,2,3,0.00252032279968261,0,1,2,4,0.05,0.05,No
CNOT,915,2,2,3,0.00243520736694335,0,1,2,4,0.05,0.05,No
CNOT,916,2,2,3,0.00292301177978515,0,1,2,4,0.05,0.05,No
CNOT,917,2,2,3,0.00248360633850097,0,1,2,4,0.05,0.05,No
CNOT,918,2,2,3,0.00259280204772949,0,1,2,4,0.05,0.05,No
CNOT,919,2,2,3,0.00251340866088867,0,1,2,4,0.05,0.05,No
CNOT,920,2,2,3,0.00273633003234863,0,1,2,4,0.05,0.05,No
CNOT,921,2,2,3,0.00252628326416015,0,1,2,4,0.05,0.05,No
CNOT,922,2,2,3,0.00272464752197265,0,1,2,4,0.05,0.05,No
CNOT,923,2,2,3,0.00280189514160156,0,1,2,4,0.05,0.05,No
CNOT,924,2,2,3,0.00263142585754394,0,1,2,4,0.05,0.05,No
CNOT,925,2,2,3,0.00258088111877441,0,1,2,4,0.05,0.05,No
CNOT,926,2,2,3,0.00456142425537109,0,1,2,4,0.05,0.05,No
CNOT,927,2,2,3,0.00252842903137207,0,1,2,4,0.05,0.05,No
CNOT,928,2,2,3,0.00260710716247558,0,1,2,4,0.05,0.05,No
CNOT,929,2,2,3,0.00257706642150878,0,1,2,4,0.05,0.05,No
CNOT,930,2,2,3,0.00257611274719238,0,1,2,4,0.05,0.05,No
CNOT,931,2,2,3,0.00259590148925781,0,1,2,4,0.05,0.05,No
CNOT,932,2,2,3,0.00258111953735351,0,1,2,4,0.05,0.05,No
CNOT,933,2,2,3,0.00263476371765136,0,1,2,4,0.05,0.05,No
CNOT,934,2,2,3,0.002549409866333,0,1,2,4,0.05,0.05,No
CNOT,935,2,2,3,0.00260424613952636,0,1,2,4,0.05,0.05,No
CNOT,936,2,2,3,0.00255060195922851,0,1,2,4,0.05,0.05,No
CNOT,937,2,2,3,0.00252771377563476,0,1,2,4,0.05,0.05,No
CNOT,938,2,2,3,0.00261640548706054,0,1,2,4,0.05,0.05,No
CNOT,939,2,2,3,0.00257587432861328,0,1,2,4,0.05,0.05,No
CNOT,940,2,2,3,0.00256967544555664,0,1,2,4,0.05,0.05,No
CNOT,941,2,2,3,0.0025789737701416,0,1,2,4,0.05,0.05,No
CNOT,942,2,2,3,0.0025639533996582,0,1,2,4,0.05,0.05,No
CNOT,943,2,2,3,0.00264310836791992,0,1,2,4,0.05,0.05,No
CNOT,944,2,2,3,0.00268149375915527,0,1,2,4,0.05,0.05,No
CNOT,945,2,2,3,0.00264549255371093,0,1,2,4,0.05,0.05,No
CNOT,946,2,2,3,0.00256276130676269,0,1,2,4,0.05,0.05,No
CNOT,947,2,2,3,0.00253653526306152,0,1,2,4,0.05,0.05,No
CNOT,948,2,2,3,0.0025026798248291,0,1,2,4,0.05,0.05,No
CNOT,949,2,2,3,0.00247621536254882,0,1,2,4,0.05,0.05,No
CNOT,950,2,2,3,0.00264406204223632,0,1,2,4,0.05,0.05,No
CNOT,951,2,2,3,0.00247597694396972,0,1,2,4,0.05,0.05,No
CNOT,952,2,2,3,0.00248122215270996,0,1,2,4,0.05,0.05,No
CNOT,953,2,2,3,0.00255060195922851,0,1,2,4,0.05,0.05,No
CNOT,954,2,2,3,0.00257539749145507,0,1,2,4,0.05,0.05,No
CNOT,955,2,2,3,0.0025191307067871,0,1,2,4,0.05,0.05,No
CNOT,956,2,2,3,0.00256061553955078,0,1,2,4,0.05,0.05,No
CNOT,957,2,2,3,0.00252985954284667,0,1,2,4,0.05,0.05,No
CNOT,958,2,2,3,0.00247049331665039,0,1,2,4,0.05,0.05,No
CNOT,959,2,2,3,0.0025181770324707,0,1,2,4,0.05,0.05,No
CNOT,960,2,2,3,0.00253152847290039,0,1,2,4,0.05,0.05,No
CNOT,961,2,2,3,0.00254535675048828,0,1,2,4,0.05,0.05,No
CNOT,962,2,2,3,0.00260090827941894,0,1,2,4,0.05,0.05,No
CNOT,963,2,2,3,0.00249743461608886,0,1,2,4,0.05,0.05,No
CNOT,964,2,2,3,0.00249576568603515,0,1,2,4,0.05,0.05,No
CNOT,965,2,2,3,0.00252366065979003,0,1,2,4,0.05,0.05,No
CNOT,966,2,2,3,0.00252652168273925,0,1,2,4,0.05,0.05,No
CNOT,967,2,2,3,0.00256967544555664,0,1,2,4,0.05,0.05,No
CNOT,968,2,2,3,0.00253772735595703,0,1,2,4,0.05,0.05,No
CNOT,969,2,2,3,0.00249814987182617,0,1,2,4,0.05,0.05,No
CNOT,970,2,2,3,0.00249791145324707,0,1,2,4,0.05,0.05,No
CNOT,971,2,2,3,0.00243973731994628,0,1,2,4,0.05,0.05,No
CNOT,972,2,2,3,0.00258469581604003,0,1,2,4,0.05,0.05,No
CNOT,973,2,2,3,0.00248050689697265,0,1,2,4,0.05,0.05,No
CNOT,974,2,2,3,0.00251388549804687,0,1,2,4,0.05,0.05,No
CNOT,975,2,2,3,0.00246334075927734,0,1,2,4,0.05,0.05,No
CNOT,976,2,2,3,0.00248122215270996,0,1,2,4,0.05,0.05,No
CNOT,977,2,2,3,0.00249624252319335,0,1,2,4,0.05,0.05,No
CNOT,978,2,2,3,0.00255870819091796,0,1,2,4,0.05,0.05,No
CNOT,979,2,2,3,0.0027470588684082,0,1,2,4,0.05,0.05,No
CNOT,980,2,2,3,0.00253629684448242,0,1,2,4,0.05,0.05,No
CNOT,981,2,2,3,0.00250959396362304,0,1,2,4,0.05,0.05,No
CNOT,982,2,2,3,0.00262379646301269,0,1,2,4,0.05,0.05,No
CNOT,983,2,2,3,0.00249552726745605,0,1,2,4,0.05,0.05,No
CNOT,984,2,2,3,0.00257277488708496,0,1,2,4,0.05,0.05,No
CNOT,985,2,2,3,0.0025339126586914,0,1,2,4,0.05,0.05,No
CNOT,986,2,2,3,0.00257015228271484,0,1,2,4,0.05,0.05,No
CNOT,987,2,2,3,0.00254106521606445,0,1,2,4,0.05,0.05,No
CNOT,988,2,2,3,0.00263524055480957,0,1,2,4,0.05,0.05,No
CNOT,989,2,2,3,0.00249314308166503,0,1,2,4,0.05,0.05,No
CNOT,990,2,2,3,0.00248527526855468,0,1,2,4,0.05,0.05,No
CNOT,991,2,2,3,0.00262355804443359,0,1,2,4,0.05,0.05,No
CNOT,992,2,2,3,0.00250744819641113,0,1,2,4,0.05,0.05,No
CNOT,993,2,2,3,0.0024881362915039,0,1,2,4,0.05,0.05,No
CNOT,994,2,2,3,0.00247359275817871,0,1,2,4,0.05,0.05,No
CNOT,995,2,2,3,0.00253200531005859,0,1,2,4,0.05,0.05,No
CNOT,996,2,2,3,0.00248384475708007,0,1,2,4,0.05,0.05,No
CNOT,997,2,2,3,0.00258302688598632,0,1,2,4,0.05,0.05,No
CNOT,998,2,2,3,0.00252819061279296,0,1,2,4,0.05,0.05,No
CNOT,999,2,2,3,0.00261664390563964,0,1,2,4,0.05,0.05,No
CNOT,1000,2,2,3,0.00257015228271484,0,1,2,4,0.05,0.05,No
SWAP,1,2,2,3,0.0164713859558105,0,1,2,4,0.05,0.05,Yes
SWAP,2,2,2,3,0.0130507946014404,0,1,2,4,0.05,0.05,Yes
SWAP,3,2,2,3,0.016660451889038,0,1,2,4,0.05,0.05,Yes
SWAP,4,2,2,3,0.00782299041748046,0,1,2,4,0.05,0.05,Yes
SWAP,5,2,2,3,0.0118834972381591,0,1,2,4,0.05,0.05,Yes
SWAP,6,2,2,3,0.0119023323059082,0,1,2,4,0.05,0.05,Yes
SWAP,7,2,2,3,0.00277876853942871,0,1,2,4,0.05,0.05,Yes
SWAP,8,2,2,3,0.00280356407165527,0,1,2,4,0.05,0.05,Yes
SWAP,9,2,2,3,0.00277423858642578,0,1,2,4,0.05,0.05,Yes
SWAP,10,2,2,3,0.00277566909790039,0,1,2,4,0.05,0.05,Yes
SWAP,11,2,2,3,0.00270581245422363,0,1,2,4,0.05,0.05,Yes
SWAP,12,2,2,3,0.00275135040283203,0,1,2,4,0.05,0.05,Yes
SWAP,13,2,2,3,0.0028228759765625,0,1,2,4,0.05,0.05,Yes
SWAP,14,2,2,3,0.00275707244873046,0,1,2,4,0.05,0.05,Yes
SWAP,15,2,2,3,0.00275015830993652,0,1,2,4,0.05,0.05,Yes
SWAP,16,2,2,3,0.00276684761047363,0,1,2,4,0.05,0.05,Yes
SWAP,17,2,2,3,0.00271964073181152,0,1,2,4,0.05,0.05,Yes
SWAP,18,2,2,3,0.00283622741699218,0,1,2,4,0.05,0.05,Yes
SWAP,19,2,2,3,0.00279593467712402,0,1,2,4,0.05,0.05,Yes
SWAP,20,2,2,3,0.00567126274108886,0,1,2,4,0.05,0.05,Yes
SWAP,21,2,2,3,0.00298428535461425,0,1,2,4,0.05,0.05,Yes
SWAP,22,2,2,3,0.00293326377868652,0,1,2,4,0.05,0.05,Yes
SWAP,23,2,2,3,0.00279927253723144,0,1,2,4,0.05,0.05,Yes
SWAP,24,2,2,3,0.00452804565429687,0,1,2,4,0.05,0.05,Yes
SWAP,25,2,2,3,0.0117464065551757,0,1,2,4,0.05,0.05,Yes
SWAP,26,2,2,3,0.00526642799377441,0,1,2,4,0.05,0.05,Yes
SWAP,27,2,2,3,0.00275635719299316,0,1,2,4,0.05,0.05,Yes
SWAP,28,2,2,3,0.00281882286071777,0,1,2,4,0.05,0.05,Yes
SWAP,29,2,2,3,0.00281667709350585,0,1,2,4,0.05,0.05,Yes
SWAP,30,2,2,3,0.0026717185974121,0,1,2,4,0.05,0.05,Yes
SWAP,31,2,2,3,0.0027627944946289,0,1,2,4,0.05,0.05,Yes
SWAP,32,2,2,3,0.00279498100280761,0,1,2,4,0.05,0.05,Yes
SWAP,33,2,2,3,0.002701997756958,0,1,2,4,0.05,0.05,Yes
SWAP,34,2,2,3,0.00268745422363281,0,1,2,4,0.05,0.05,Yes
SWAP,35,2,2,3,0.00274467468261718,0,1,2,4,0.05,0.05,Yes
